id	es	en	fr
song-113	Una frase mínima basta para abrir un espacio que parece recordar y anticipar la pista de baile a la vez. Alan Braxe y Fred Falke convierten la economía de elementos en una experiencia de expansión emocional.	A minimal phrase is enough to open a space that seems to remember and anticipate the dance floor at once. Alan Braxe and Fred Falke turn economy of means into an experience of emotional expansion.	Une phrase minimale suffit à ouvrir un espace qui semble à la fois se souvenir de la piste de danse et l’anticiper. Alan Braxe et Fred Falke transforment l’économie des moyens en expérience d’expansion émotionnelle.
song-114	El deseo adulto aparece como conversación, espera y conocimiento del otro, no como conquista. D’Angelo hace que la paciencia sea parte de la intimidad y que cada regreso tenga un significado ligeramente distinto.	Adult desire appears as conversation, waiting and knowledge of another person rather than conquest. D’Angelo makes patience part of intimacy and gives every return a slightly different meaning.	Le désir adulte apparaît comme conversation, attente et connaissance de l’autre plutôt que comme conquête. D’Angelo fait de la patience une part de l’intimité et donne à chaque retour un sens légèrement différent.
song-115	Una pregunta coloquial abre una reflexión sobre intuición, errores y aquello que la experiencia enseña fuera de cualquier escuela. Erykah Badu mantiene la sabiduría cerca de la conversación diaria y lejos de la autoridad rígida.	A casual question opens a reflection on intuition, mistakes and what experience teaches outside any school. Erykah Badu keeps wisdom close to everyday conversation and far from rigid authority.	Une question familière ouvre une réflexion sur l’intuition, les erreurs et ce que l’expérience enseigne hors de toute école. Erykah Badu maintient la sagesse près de la conversation quotidienne et loin de l’autorité rigide.
song-116	La felicidad se formula como posibilidad modesta, no como obligación ni destino final. Julieta Venegas permite que esperanza y cautela convivan, reconociendo todo lo que una persona arriesga al volver a imaginarse bien.	Happiness is framed as a modest possibility rather than an obligation or final destination. Julieta Venegas lets hope and caution coexist, recognizing everything a person risks by imagining herself well again.	Le bonheur se formule comme possibilité modeste plutôt que comme obligation ou destination finale. Julieta Venegas laisse coexister espoir et prudence, reconnaissant tout ce qu’une personne risque en s’imaginant de nouveau heureuse.
song-117	La tecnología no elimina la emoción ni la vuelve necesariamente fría. Daft Punk utiliza una superficie artificial para observar la vulnerabilidad de una conexión cuyo significado permanece en gran parte sin pronunciar.	Technology neither removes emotion nor necessarily makes it cold. Daft Punk uses an artificial surface to observe the quiet vulnerability of a connection whose meaning remains largely unspoken between two people.	La technologie ne supprime pas l’émotion et ne la rend pas nécessairement froide. Daft Punk utilise une surface artificielle pour observer la vulnérabilité d’un lien dont le sens reste largement inexprimé.
song-118	Una imagen imposible organiza una reflexión sobre ausencia, retorno y aquello que no puede comunicarse de manera directa. Radiohead confía en la lógica del sueño sin convertir el misterio en mero ornamento.	An impossible image organizes a reflection on absence, return and what cannot be communicated directly. Radiohead trusts dream logic without turning mystery into mere ornament.	Une image impossible organise une réflexion sur l’absence, le retour et ce qui ne peut se communiquer directement. Radiohead fait confiance à la logique du rêve sans transformer le mystère en simple ornement.
song-041	La confianza asociada al renacimiento del rock neoyorquino convive con una voz incapaz de acomodarse por completo dentro de ella. The Strokes encuentran humanidad en esa fricción entre imagen segura y pensamiento vacilante.	The confidence associated with New York rock’s revival coexists with a voice unable to settle fully inside it. The Strokes find humanity in the friction between a controlled image and hesitant thought.	L’assurance associée au renouveau du rock new-yorkais côtoie une voix incapable de s’y installer complètement. The Strokes trouvent de l’humanité dans la friction entre image maîtrisée et pensée hésitante.
song-042	La experiencia migrante se expresa como movimiento, conflicto y mezcla antes que como una identidad inmóvil. M.I.A. hace de la contradicción una herramienta, reuniendo referencias que el mercado y la política suelen mantener separadas.	Migrant experience is expressed as movement, conflict and mixture rather than a fixed identity. M.I.A. makes contradiction a tool, bringing together references that markets and politics usually keep apart.	L’expérience migrante s’exprime comme mouvement, conflit et mélange plutôt que comme identité immobile. M.I.A. fait de la contradiction un outil, réunissant des références que marché et politique maintiennent souvent séparées.
song-119	El territorio no funciona como fondo del relato, sino como una comunidad con historia, lenguaje y derecho a responder. Tego Calderón vincula orgullo local y crítica social sin presentar a Loíza como símbolo abstracto.	Territory functions not as narrative background, but as a community with history, language and the right to answer back. Tego Calderón joins local pride and social critique without presenting Loíza as an abstract symbol.	Le territoire ne sert pas de fond au récit, mais apparaît comme communauté dotée d’une histoire, d’une langue et du droit de répondre. Tego Calderón relie fierté locale et critique sociale sans réduire Loíza à un symbole abstrait.
song-044	El deseo entra al espacio público con una contundencia que volvió imposible fingir que el reguetón era un fenómeno marginal. Daddy Yankee concentra décadas de intercambio caribeño en un impulso inmediatamente reconocible y abierto a nuevas apropiaciones.	Reggaetón moves decisively from regional circulation into global public space. Daddy Yankee concentrates decades of Caribbean exchange into a compact signal that listeners across languages could recognize and claim.	Le désir entre dans l’espace public avec une force qui rend impossible de prétendre que le reggaetón est marginal. Daddy Yankee concentre des décennies d’échanges caribéens dans un élan immédiatement reconnaissable et ouvert à de nouvelles appropriations.
song-046	La vida nocturna se escucha desde la distancia de quien no termina de participar ni de retirarse. Burial transforma rastros de voces y ritmos colectivos en memoria urbana, marcada por todo lo que ya ocurrió fuera de cuadro.	Nightlife is heard from the distance of someone who neither fully participates nor withdraws. Burial turns traces of collective voices and rhythms into urban memory marked by everything that has already happened outside the frame.	La vie nocturne s’entend depuis la distance de celui qui ne participe ni ne se retire complètement. Burial transforme des traces de voix et de rythmes collectifs en mémoire urbaine marquée par tout ce qui s’est déjà produit hors champ.
song-045	La amistad adulta se mide contra el paso del tiempo, las decisiones tomadas y la posibilidad de terminar solo. LCD Soundsystem convierte una confesión privada en celebración colectiva sin resolver la contradicción entre ambas.	Adult friendship is measured against passing time, decisions made and the possibility of ending alone. LCD Soundsystem turns a private confession into collective celebration without resolving the contradiction between them.	L’amitié adulte se mesure au temps qui passe, aux décisions prises et à la possibilité de finir seul. LCD Soundsystem transforme une confession privée en célébration collective sans résoudre la contradiction entre les deux.
song-120	El final del día se despliega como una secuencia en dos partes, capaz de pasar de la contemplación al movimiento sin romper su continuidad. Phoenix trata el paisaje como una duración compartida y no como simple postal.	The end of the day unfolds as a two-part sequence able to move from contemplation to motion without breaking continuity. Phoenix treats landscape as a shared duration rather than a simple postcard.	La fin du jour se déploie comme une séquence en deux parties, capable de passer de la contemplation au mouvement sans rompre sa continuité. Phoenix traite le paysage comme durée partagée plutôt que comme simple carte postale.
song-047	Una relación amorosa se narra a través de épocas, monumentos y cambios de escala que vuelven insuficiente la cronología ordinaria. Frank Ocean usa esa expansión para revelar cuánto deseo y poder pueden esconderse dentro de una historia íntima.	A romantic relationship is narrated through eras, monuments and changes of scale that make ordinary chronology insufficient. Frank Ocean uses that expansion to reveal how much desire and power can hide within an intimate story.	Une relation amoureuse se raconte à travers époques, monuments et changements d’échelle qui rendent la chronologie ordinaire insuffisante. Frank Ocean utilise cette expansion pour révéler combien de désir et de pouvoir peuvent se cacher dans une histoire intime.
song-121	La narración personal se detiene antes de convertirse en triunfo y escucha las vidas que no caben en una autobiografía heroica. Kendrick Lamar enfrenta memoria, responsabilidad y supervivencia sin fingir que contar una historia basta para repararla.	Personal narrative stops before becoming triumph and listens to lives that do not fit a heroic autobiography. Kendrick Lamar faces memory, responsibility and survival without pretending that telling a story is enough to repair it.	Le récit personnel s’arrête avant de devenir triomphe et écoute les vies qui n’entrent pas dans une autobiographie héroïque. Kendrick Lamar affronte mémoire, responsabilité et survie sans prétendre que raconter une histoire suffit à les réparer.
song-049	La identidad sureña, negra y femenina ocupa el centro sin solicitar permiso ni simplificarse para una audiencia externa. Beyoncé reúne linaje, imagen pública y acción política en una declaración que también entiende el placer como poder.	Southern, Black and female identity takes center stage without asking permission or simplifying itself for an outside audience. Beyoncé brings lineage, public image and political action together in a statement that also understands pleasure as power.	L’identité sudiste, noire et féminine occupe le centre sans demander permission ni se simplifier pour un public extérieur. Beyoncé réunit lignée, image publique et action politique dans une déclaration qui comprend aussi le plaisir comme pouvoir.
song-122	La huida se siente como una decisión corporal antes de convertirse en explicación. Rosalía imagina la ruptura mediante impulso, peligro y resistencia, negándose a volver elegante una experiencia que necesita conservar aspereza.	Leaving is felt as a bodily decision before it becomes an explanation. Rosalía frames rupture through momentum and resistance, refusing to polish an experience whose emotional truth depends on friction.	La fuite se ressent comme décision corporelle avant de devenir explication. Rosalía imagine la rupture par l’élan, le danger et la résistance, refusant d’élégantiser une expérience qui doit garder son âpreté.
song-123	La afirmación de una identidad propia se vuelve celebración expansiva en lugar de defensa. SOPHIE imagina un mundo donde transformación, artificialidad y alegría no necesitan justificarse ante una idea fija de lo natural.	The affirmation of one’s identity becomes expansive celebration rather than defense. SOPHIE imagines a world where transformation, artificiality and joy need not justify themselves before a fixed idea of the natural.	L’affirmation de sa propre identité devient célébration expansive plutôt que défense. SOPHIE imagine un monde où transformation, artificialité et joie n’ont pas à se justifier devant une idée fixe du naturel.
song-124	La exposición emocional se mantiene sin la protección de una producción que oculte sus bordes. FKA twigs pregunta qué ocurre cuando ser vista no garantiza ser comprendida y la vulnerabilidad tampoco asegura reciprocidad.	Emotional exposure remains without the protection of production hiding its edges. FKA twigs asks what happens when being seen does not guarantee being understood and vulnerability does not ensure reciprocity.	L’exposition émotionnelle demeure sans la protection d’une production qui en cacherait les bords. FKA twigs demande ce qui arrive lorsque être vue ne garantit pas être comprise et que la vulnérabilité n’assure pas la réciprocité.
song-125	La historia de una mujer puertorriqueña se cuenta desde su inteligencia, trabajo y contradicciones, no desde la mirada idealizada de quien canta. Bad Bunny cede espacio al testimonio y relaciona intimidad con las condiciones políticas que la rodean.	The story of a Puerto Rican woman is told through her intelligence, work and contradictions rather than the singer’s idealizing gaze. Bad Bunny gives testimony room and connects intimacy to the political conditions surrounding it.	L’histoire d’une femme portoricaine se raconte par son intelligence, son travail et ses contradictions plutôt que par le regard idéalisant du chanteur. Bad Bunny laisse place au témoignage et relie l’intimité aux conditions politiques qui l’entourent.
song-050	La despedida se formula como un acto de cuidado que no exige borrar el vínculo. Silvana Estrada ofrece permanencia sin posesión y convierte la memoria compartida en un lugar al que puede regresarse sin negar la pérdida.	Farewell is framed as an act of care that does not require erasing the bond. Silvana Estrada offers permanence without possession and turns shared memory into a place that can be revisited without denying loss.	L’adieu se formule comme geste de soin qui n’exige pas d’effacer le lien. Silvana Estrada offre une permanence sans possession et transforme la mémoire partagée en lieu où revenir sans nier la perte.
